,County,Estimate!!Total,Estimate!!Total!!Utility gas,"Estimate!!Total!!Bottled, tank, or LP gas",Estimate!!Total!!Electricity,"Estimate!!Total!!Fuel oil, kerosene, etc.",Estimate!!Total!!Coal or coke,Estimate!!Total!!Wood,Estimate!!Total!!Solar energy,Estimate!!Total!!Other fuel,Estimate!!Total!!No fuel used,State,County Number,Year,Census_Population,FIPS,County Seat(s),Population (2010),Land Area km2,Land Area mi2,Water Area km2,Water Area mi2,Total Area km2,Total Area mi2,Latitude,Longitude,tempmax,tempmin,temp,humidity,precipcover,cloudcover,solarradiation,solarenergy,uvindex
155,Dolores,707.0,205.0,248.0,66.0,6.0,0.0,182.0,0.0,0.0,0.0,8.0,33.0,2017,1736.0,8033.0,Dove Creek,"2,064","2,763.65","1,067.05",2.716,1.049,"2,766.37","1,068.10",37.747602,-108.530383,60.4839743589744,36.66217948717951,48.2416666666667,46.0794871794872,3.6326282051282095,25.5525641025641,277.43141025641,19.7583333333333,7.8525641025641
156,Dolores,740.0,202.0,280.0,73.0,6.0,0.0,173.0,0.0,6.0,0.0,8.0,33.0,2018,1841.0,8033.0,Dove Creek,"2,064","2,763.65","1,067.05",2.716,1.049,"2,766.37","1,068.10",37.747602,-108.530383,60.4839743589744,36.66217948717951,48.2416666666667,46.0794871794872,3.6326282051282095,25.5525641025641,277.43141025641,19.7583333333333,7.8525641025641
157,Dolores,759.0,225.0,299.0,88.0,0.0,0.0,136.0,0.0,11.0,0.0,8.0,33.0,2019,1857.0,8033.0,Dove Creek,"2,064","2,763.65","1,067.05",2.716,1.049,"2,766.37","1,068.10",37.747602,-108.530383,60.4839743589744,36.66217948717951,48.2416666666667,46.0794871794872,3.6326282051282095,25.5525641025641,277.43141025641,19.7583333333333,7.8525641025641
158,Dolores,930.0,366.0,358.0,52.0,0.0,0.0,127.0,0.0,27.0,0.0,8.0,33.0,2020,1896.0,8033.0,Dove Creek,"2,064","2,763.65","1,067.05",2.716,1.049,"2,766.37","1,068.10",37.747602,-108.530383,60.4839743589744,36.66217948717951,48.2416666666667,46.0794871794872,3.6326282051282095,25.5525641025641,277.43141025641,19.7583333333333,7.8525641025641
159,Dolores,956.0,376.0,383.5,63.0,0.0,0.0,104.0,0.0,32.5,0.0,,,2021,,,,,,,,,,,,,,,,,,,,,
160,San Juan,255.0,13.0,126.0,36.0,0.0,6.0,69.0,0.0,5.0,0.0,8.0,111.0,2017,569.0,8111.0,Silverton,699,"1,003.59",387.488,2.036,0.786,"1,005.62",388.274,37.781075,-107.670257,55.36794871794871,35.5147435897436,44.975641025641,45.7858974358974,3.89955128205128,33.8858974358974,263.936538461539,16.1211538461538,7.09615384615385
161,San Juan,266.0,14.0,147.0,37.0,0.0,7.0,59.0,0.0,2.0,0.0,8.0,111.0,2018,544.0,8111.0,Silverton,699,"1,003.59",387.488,2.036,0.786,"1,005.62",388.274,37.781075,-107.670257,55.36794871794871,35.5147435897436,44.975641025641,45.7858974358974,3.89955128205128,33.8858974358974,263.936538461539,16.1211538461538,7.09615384615385
162,San Juan,289.0,33.0,150.0,42.0,0.0,13.0,49.0,0.0,2.0,0.0,8.0,111.0,2019,589.0,8111.0,Silverton,699,"1,003.59",387.488,2.036,0.786,"1,005.62",388.274,37.781075,-107.670257,55.36794871794871,35.5147435897436,44.975641025641,45.7858974358974,3.89955128205128,33.8858974358974,263.936538461539,16.1211538461538,7.09615384615385
163,San Juan,297.0,32.0,152.0,46.0,0.0,11.0,55.0,0.0,1.0,0.0,8.0,111.0,2020,646.0,8111.0,Silverton,699,"1,003.59",387.488,2.036,0.786,"1,005.62",388.274,37.781075,-107.670257,55.36794871794871,35.5147435897436,44.975641025641,45.7858974358974,3.89955128205128,33.8858974358974,263.936538461539,16.1211538461538,7.09615384615385
164,San Juan,314.0,42.0,164.0,49.0,0.0,14.5,45.0,0.0,0.0,0.0,,,2021,,,,,,,,,,,,,,,,,,,,,
165,Jackson,597.0,122.0,77.0,199.0,0.0,0.0,188.0,0.0,11.0,0.0,8.0,57.0,2017,1372.0,8057.0,Walden,"1,394","4,179.52","1,613.72",18.75,7.239,"4,198.27","1,620.96",40.663432,-106.329248,52.4717948717949,24.8121794871795,38.85,54.993589743589695,3.92628205128205,30.6903846153846,249.032692307692,17.2615384615385,7.23076923076923
166,Jackson,575.0,125.0,63.0,192.0,0.0,0.0,187.0,0.0,8.0,0.0,8.0,57.0,2018,1296.0,8057.0,Walden,"1,394","4,179.52","1,613.72",18.75,7.239,"4,198.27","1,620.96",40.663432,-106.329248,52.4717948717949,24.8121794871795,38.85,54.993589743589695,3.92628205128205,30.6903846153846,249.032692307692,17.2615384615385,7.23076923076923
167,Jackson,558.0,140.0,69.0,168.0,0.0,0.0,181.0,0.0,0.0,0.0,8.0,57.0,2019,1261.0,8057.0,Walden,"1,394","4,179.52","1,613.72",18.75,7.239,"4,198.27","1,620.96",40.663432,-106.329248,52.4717948717949,24.8121794871795,38.85,54.993589743589695,3.92628205128205,30.6903846153846,249.032692307692,17.2615384615385,7.23076923076923
168,Jackson,635.0,168.0,64.0,266.0,0.0,0.0,137.0,0.0,0.0,0.0,8.0,57.0,2020,1316.0,8057.0,Walden,"1,394","4,179.52","1,613.72",18.75,7.239,"4,198.27","1,620.96",40.663432,-106.329248,52.4717948717949,24.8121794871795,38.85,54.993589743589695,3.92628205128205,30.6903846153846,249.032692307692,17.2615384615385,7.23076923076923
169,Jackson,615.5,177.0,60.0,250.5,0.0,0.0,133.5,0.0,0.0,0.0,,,2021,,,,,,,,,,,,,,,,,,,,,
170,Larimer,130502.0,93933.0,5856.0,27649.0,127.0,40.0,1748.0,260.0,546.0,343.0,8.0,69.0,2017,330976.0,8069.0,Fort Collins,"299,630","6,723.61","2,596.00",98.295,37.952,"6,821.91","2,633.95",40.663091,-105.482131,63.6301282051282,37.0679487179487,49.8365384615385,54.3775641025641,9.10794871794872,20.0141025641026,226.271794871795,15.0358974358974,6.53205128205128
171,Larimer,133527.0,96320.0,6063.0,27991.0,85.0,46.0,1766.0,266.0,609.0,381.0,8.0,69.0,2018,338161.0,8069.0,Fort Collins,"299,630","6,723.61","2,596.00",98.295,37.952,"6,821.91","2,633.95",40.663091,-105.482131,63.6301282051282,37.0679487179487,49.8365384615385,54.3775641025641,9.10794871794872,20.0141025641026,226.271794871795,15.0358974358974,6.53205128205128
172,Larimer,137021.0,98693.0,5976.0,29085.0,97.0,30.0,1779.0,326.0,668.0,367.0,8.0,69.0,2019,344786.0,8069.0,Fort Collins,"299,630","6,723.61","2,596.00",98.295,37.952,"6,821.91","2,633.95",40.663091,-105.482131,63.6301282051282,37.0679487179487,49.8365384615385,54.3775641025641,9.10794871794872,20.0141025641026,226.271794871795,15.0358974358974,6.53205128205128
173,Larimer,134185.0,97160.0,5919.0,27992.0,77.0,40.0,1671.0,376.0,498.0,452.0,8.0,69.0,2020,350523.0,8069.0,Fort Collins,"299,630","6,723.61","2,596.00",98.295,37.952,"6,821.91","2,633.95",40.663091,-105.482131,63.6301282051282,37.0679487179487,49.8365384615385,54.3775641025641,9.10794871794872,20.0141025641026,226.271794871795,15.0358974358974,6.53205128205128
174,Larimer,137444.5,99540.0,5979.0,28710.0,62.0,35.0,1686.5,409.0,559.0,464.0,,,2021,,,,,,,,,,,,,,,,,,,,,
175,Logan,8151.0,4900.0,1127.0,1944.0,11.0,0.0,94.0,0.0,69.0,6.0,8.0,75.0,2017,21885.0,8075.0,Sterling,"22,709","4,761.81","1,838.55",16.364,6.318,"4,778.18","1,844.87",40.728091,-103.090464,65.6339743589744,35.5910256410256,49.9333333333333,58.8724358974359,2.69762820512821,22.775641025641,234.026282051282,16.6134615384615,6.69230769230769
176,Logan,8183.0,4884.0,1083.0,2019.0,7.0,0.0,103.0,0.0,82.0,5.0,8.0,75.0,2018,21689.0,8075.0,Sterling,"22,709","4,761.81","1,838.55",16.364,6.318,"4,778.18","1,844.87",40.728091,-103.090464,65.6339743589744,35.5910256410256,49.9333333333333,58.8724358974359,2.69762820512821,22.775641025641,234.026282051282,16.6134615384615,6.69230769230769
177,Logan,8393.0,4956.0,1229.0,2041.0,4.0,0.0,109.0,0.0,51.0,3.0,8.0,75.0,2019,22380.0,8075.0,Sterling,"22,709","4,761.81","1,838.55",16.364,6.318,"4,778.18","1,844.87",40.728091,-103.090464,65.6339743589744,35.5910256410256,49.9333333333333,58.8724358974359,2.69762820512821,22.775641025641,234.026282051282,16.6134615384615,6.69230769230769
178,Logan,8301.0,4656.0,1180.0,2320.0,1.0,0.0,98.0,0.0,42.0,4.0,8.0,75.0,2020,22282.0,8075.0,Sterling,"22,709","4,761.81","1,838.55",16.364,6.318,"4,778.18","1,844.87",40.728091,-103.090464,65.6339743589744,35.5910256410256,49.9333333333333,58.8724358974359,2.69762820512821,22.775641025641,234.026282051282,16.6134615384615,6.69230769230769
179,Logan,8422.0,4684.0,1231.0,2368.5,0.0,0.0,105.5,0.0,33.0,2.5,,,2021,,,,,,,,,,,,,,,,,,,,,
180,Montezuma,10520.0,4115.0,2761.0,1501.0,19.0,25.0,1839.0,25.0,224.0,11.0,8.0,83.0,2017,25770.0,8083.0,Cortez,"25,535","5,256.45","2,029.53",27.517,10.624,"5,283.97","2,040.15",37.338025,-108.595786,66.1519230769231,35.1833333333333,50.63653846153849,48.6583333333333,1.97660256410256,18.4275641025641,237.909615384615,16.6865384615385,7.30769230769231
181,Montezuma,10615.0,4009.0,2972.0,1567.0,67.0,26.0,1741.0,24.0,198.0,11.0,8.0,83.0,2018,25909.0,8083.0,Cortez,"25,535","5,256.45","2,029.53",27.517,10.624,"5,283.97","2,040.15",37.338025,-108.595786,66.1519230769231,35.1833333333333,50.63653846153849,48.6583333333333,1.97660256410256,18.4275641025641,237.909615384615,16.6865384615385,7.30769230769231
182,Montezuma,10655.0,3910.0,3122.0,1661.0,55.0,69.0,1678.0,0.0,158.0,2.0,8.0,83.0,2019,26031.0,8083.0,Cortez,"25,535","5,256.45","2,029.53",27.517,10.624,"5,283.97","2,040.15",37.338025,-108.595786,66.1519230769231,35.1833333333333,50.63653846153849,48.6583333333333,1.97660256410256,18.4275641025641,237.909615384615,16.6865384615385,7.30769230769231
183,Montezuma,10521.0,4098.0,3171.0,1649.0,57.0,76.0,1300.0,9.0,161.0,0.0,8.0,83.0,2020,26266.0,8083.0,Cortez,"25,535","5,256.45","2,029.53",27.517,10.624,"5,283.97","2,040.15",37.338025,-108.595786,66.1519230769231,35.1833333333333,50.63653846153849,48.6583333333333,1.97660256410256,18.4275641025641,237.909615384615,16.6865384615385,7.30769230769231
184,Montezuma,10588.5,3995.5,3351.5,1729.0,75.0,98.0,1219.5,0.0,128.0,0.0,,,2021,,,,,,,,,,,,,,,,,,,,,
185,San Miguel,3301.0,1427.0,471.0,968.0,0.0,3.0,399.0,23.0,3.0,7.0,8.0,113.0,2017,7804.0,8113.0,Telluride,"7,359","3,332.31","1,286.61",5.214,2.013,"3,337.52","1,288.62",38.009374,-108.427326,58.6192307692308,37.0608974358974,47.3698717948718,45.0967948717949,4.91455128205128,29.4782051282051,291.105128205128,17.9647435897436,7.50641025641026
186,San Miguel,3441.0,1539.0,452.0,1062.0,8.0,0.0,340.0,30.0,3.0,7.0,8.0,113.0,2018,7968.0,8113.0,Telluride,"7,359","3,332.31","1,286.61",5.214,2.013,"3,337.52","1,288.62",38.009374,-108.427326,58.6192307692308,37.0608974358974,47.3698717948718,45.0967948717949,4.91455128205128,29.4782051282051,291.105128205128,17.9647435897436,7.50641025641026
187,San Miguel,3552.0,1654.0,504.0,1026.0,18.0,0.0,302.0,37.0,0.0,11.0,8.0,113.0,2019,8049.0,8113.0,Telluride,"7,359","3,332.31","1,286.61",5.214,2.013,"3,337.52","1,288.62",38.009374,-108.427326,58.6192307692308,37.0608974358974,47.3698717948718,45.0967948717949,4.91455128205128,29.4782051282051,291.105128205128,17.9647435897436,7.50641025641026
188,San Miguel,3604.0,1617.0,557.0,1020.0,26.0,0.0,329.0,49.0,0.0,6.0,8.0,113.0,2020,8110.0,8113.0,Telluride,"7,359","3,332.31","1,286.61",5.214,2.013,"3,337.52","1,288.62",38.009374,-108.427326,58.6192307692308,37.0608974358974,47.3698717948718,45.0967948717949,4.91455128205128,29.4782051282051,291.105128205128,17.9647435897436,7.50641025641026
189,San Miguel,3729.5,1730.5,573.5,1049.0,35.0,0.0,280.5,56.0,0.0,8.0,,,2021,,,,,,,,,,,,,,,,,,,,,
190,Teller,10076.0,5403.0,1607.0,1222.0,18.0,0.0,1589.0,71.0,90.0,76.0,8.0,119.0,2017,23769.0,8119.0,Cripple Creek,"23,350","1,442.77",557.055,4.945,1.909,"1,447.71",558.964,38.871994,-105.182552,63.2955128205128,38.13205128205129,50.3903846153846,45.0871794871795,6.65076923076923,37.4948717948718,268.969871794872,16.2820512820513,7.14102564102564
191,Teller,10183.0,5408.0,1748.0,1274.0,17.0,0.0,1532.0,66.0,90.0,48.0,8.0,119.0,2018,24113.0,8119.0,Cripple Creek,"23,350","1,442.77",557.055,4.945,1.909,"1,447.71",558.964,38.871994,-105.182552,63.2955128205128,38.13205128205129,50.3903846153846,45.0871794871795,6.65076923076923,37.4948717948718,268.969871794872,16.2820512820513,7.14102564102564
192,Teller,10248.0,5424.0,1980.0,1273.0,4.0,0.0,1404.0,26.0,78.0,59.0,8.0,119.0,2019,24524.0,8119.0,Cripple Creek,"23,350","1,442.77",557.055,4.945,1.909,"1,447.71",558.964,38.871994,-105.182552,63.2955128205128,38.13205128205129,50.3903846153846,45.0871794871795,6.65076923076923,37.4948717948718,268.969871794872,16.2820512820513,7.14102564102564
193,Teller,10460.0,5735.0,2115.0,1364.0,0.0,0.0,1129.0,14.0,70.0,33.0,8.0,119.0,2020,24981.0,8119.0,Cripple Creek,"23,350","1,442.77",557.055,4.945,1.909,"1,447.71",558.964,38.871994,-105.182552,63.2955128205128,38.13205128205129,50.3903846153846,45.0871794871795,6.65076923076923,37.4948717948718,268.969871794872,16.2820512820513,7.14102564102564
194,Teller,10546.0,5745.5,2301.5,1389.5,0.0,0.0,1036.5,0.0,64.0,24.5,,,2021,,,,,,,,,,,,,,,,,,,,,
195,Boulder,125026.0,90069.0,3573.0,28059.0,136.0,49.0,1563.0,635.0,510.0,432.0,8.0,13.0,2017,316782.0,8013.0,Boulder,"294,567","1,881.08",726.289,36.469,14.081,"1,917.55",740.37,40.094826,-105.398382,59.7512820512821,35.923717948718,47.4160256410256,55.4602564102564,9.08141025641026,19.4839743589744,197.99358974359,14.8692307692308,6.37820512820513
196,Boulder,125894.0,90956.0,3690.0,28198.0,115.0,28.0,1301.0,616.0,548.0,442.0,8.0,13.0,2018,321030.0,8013.0,Boulder,"294,567","1,881.08",726.289,36.469,14.081,"1,917.55",740.37,40.094826,-105.398382,59.7512820512821,35.923717948718,47.4160256410256,55.4602564102564,9.08141025641026,19.4839743589744,197.99358974359,14.8692307692308,6.37820512820513
197,Boulder,127415.0,91532.0,3698.0,29079.0,109.0,0.0,1225.0,635.0,642.0,495.0,8.0,13.0,2019,322510.0,8013.0,Boulder,"294,567","1,881.08",726.289,36.469,14.081,"1,917.55",740.37,40.094826,-105.398382,59.7512820512821,35.923717948718,47.4160256410256,55.4602564102564,9.08141025641026,19.4839743589744,197.99358974359,14.8692307692308,6.37820512820513
198,Boulder,127365.0,91177.0,3780.0,29244.0,89.0,0.0,1054.0,695.0,630.0,696.0,8.0,13.0,2020,324682.0,8013.0,Boulder,"294,567","1,881.08",726.289,36.469,14.081,"1,917.55",740.37,40.094826,-105.398382,59.7512820512821,35.923717948718,47.4160256410256,55.4602564102564,9.08141025641026,19.4839743589744,197.99358974359,14.8692307692308,6.37820512820513
199,Boulder,128559.5,91908.5,3842.5,29754.0,75.5,0.0,885.0,695.0,696.0,727.5,,,2021,,,,,,,,,,,,,,,,,,,,,
200,Elbert,8866.0,3222.0,3768.0,1087.0,21.0,0.0,531.0,17.0,199.0,21.0,8.0,39.0,2017,24553.0,8039.0,Colorado Springs,"23,086","4,793.67","1,850.85",0.442,0.171,"4,794.11","1,851.02",39.310817,-104.117928,62.8448717948718,34.5051282051282,48.1108974358974,49.526923076923104,5.55544871794872,23.6032051282051,289.399358974359,17.1576923076923,7.07692307692308
201,Elbert,9046.0,3488.0,3743.0,1026.0,3.0,0.0,542.0,13.0,209.0,22.0,8.0,39.0,2018,25162.0,8039.0,Colorado Springs,"23,086","4,793.67","1,850.85",0.442,0.171,"4,794.11","1,851.02",39.310817,-104.117928,62.8448717948718,34.5051282051282,48.1108974358974,49.526923076923104,5.55544871794872,23.6032051282051,289.399358974359,17.1576923076923,7.07692307692308
202,Elbert,9280.0,3484.0,4055.0,1000.0,5.0,0.0,461.0,12.0,213.0,50.0,8.0,39.0,2019,25717.0,8039.0,Colorado Springs,"23,086","4,793.67","1,850.85",0.442,0.171,"4,794.11","1,851.02",39.310817,-104.117928,62.8448717948718,34.5051282051282,48.1108974358974,49.526923076923104,5.55544871794872,23.6032051282051,289.399358974359,17.1576923076923,7.07692307692308
203,Elbert,8816.0,3214.0,3897.0,815.0,4.0,0.0,626.0,11.0,154.0,95.0,8.0,39.0,2020,26230.0,8039.0,Colorado Springs,"23,086","4,793.67","1,850.85",0.442,0.171,"4,794.11","1,851.02",39.310817,-104.117928,62.8448717948718,34.5051282051282,48.1108974358974,49.526923076923104,5.55544871794872,23.6032051282051,289.399358974359,17.1576923076923,7.07692307692308
204,Elbert,9023.000000000002,3344.999999999999,4040.5,771.5,0.0,0.0,591.0,8.5,161.0,109.5,,,2021,,,,,,,,,,,,,,,,,,,,,
205,Las Animas,6327.0,3316.0,1456.0,781.0,2.0,1.0,657.0,18.0,95.0,1.0,8.0,71.0,2017,14151.0,8071.0,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.0339743589744,39.1826923076923,53.3737179487179,45.4442307692308,5.87615384615385,17.800641025641,280.083974358974,18.5096153846154,7.51282051282051
206,Las Animas,6477.0,3411.0,1434.0,839.0,7.0,1.0,675.0,16.0,89.0,5.0,8.0,71.0,2018,14179.0,8071.0,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.0339743589744,39.1826923076923,53.3737179487179,45.4442307692308,5.87615384615385,17.800641025641,280.083974358974,18.5096153846154,7.51282051282051
207,Las Animas,6670.0,3435.0,1478.0,962.0,5.0,8.0,676.0,15.0,57.0,34.0,8.0,71.0,2019,14266.0,8071.0,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.0339743589744,39.1826923076923,53.3737179487179,45.4442307692308,5.87615384615385,17.800641025641,280.083974358974,18.5096153846154,7.51282051282051
208,Las Animas,6750.0,3346.0,1493.0,1057.0,6.0,7.0,709.0,68.0,29.0,35.0,8.0,71.0,2020,14323.0,8071.0,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.0339743589744,39.1826923076923,53.3737179487179,45.4442307692308,5.87615384615385,17.800641025641,280.083974358974,18.5096153846154,7.51282051282051
209,Las Animas,6921.5,3405.5,1504.0,1147.5,7.5,10.5,718.5,66.5,10.0,51.5,,,2021,,,,,,,,,,,,,,,,,,,,,
210,Yuma,4053.0,2508.0,920.0,472.0,3.0,0.0,73.0,0.0,49.0,28.0,8.0,125.0,2017,10109.0,8125.0,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.9897435897436,38.5294871794872,52.4070512820513,55.3698717948718,3.25871794871795,23.4769230769231,203.908974358974,16.6916666666667,6.58333333333333
211,Yuma,4051.0,2403.0,981.0,500.0,4.0,0.0,77.0,0.0,59.0,27.0,8.0,125.0,2018,10069.0,8125.0,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.9897435897436,38.5294871794872,52.4070512820513,55.3698717948718,3.25871794871795,23.4769230769231,203.908974358974,16.6916666666667,6.58333333333333
212,Yuma,4028.0,2218.0,1048.0,635.0,3.0,0.0,56.0,0.0,43.0,25.0,8.0,125.0,2019,10003.0,8125.0,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.9897435897436,38.5294871794872,52.4070512820513,55.3698717948718,3.25871794871795,23.4769230769231,203.908974358974,16.6916666666667,6.58333333333333
213,Yuma,4108.0,2327.0,1001.0,681.0,2.0,0.0,55.0,0.0,21.0,21.0,8.0,125.0,2020,10013.0,8125.0,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.9897435897436,38.5294871794872,52.4070512820513,55.3698717948718,3.25871794871795,23.4769230769231,203.908974358974,16.6916666666667,6.58333333333333
214,Yuma,4095.5,2182.0,1065.0,762.5,2.0,0.0,46.5,0.0,18.0,19.5,,,2021,,,,,,,,,,,,,,,,,,,,,
215,Lincoln,1477.0,860.0,349.0,189.0,9.0,0.0,37.0,0.0,32.0,1.0,8.0,73.0,2017,5520.0,8073.0,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.0730769230769,33.3403846153846,48.7365384615385,52.3044871794872,4.59410256410256,22.9089743589744,281.045512820513,16.8474358974359,6.93589743589744
216,Lincoln,1520.0,858.0,393.0,198.0,3.0,0.0,45.0,0.0,18.0,5.0,8.0,73.0,2018,5548.0,8073.0,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.0730769230769,33.3403846153846,48.7365384615385,52.3044871794872,4.59410256410256,22.9089743589744,281.045512820513,16.8474358974359,6.93589743589744
217,Lincoln,1518.0,875.0,360.0,215.0,3.0,0.0,37.0,0.0,22.0,6.0,8.0,73.0,2019,5585.0,8073.0,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.0730769230769,33.3403846153846,48.7365384615385,52.3044871794872,4.59410256410256,22.9089743589744,281.045512820513,16.8474358974359,6.93589743589744
218,Lincoln,1513.0,891.0,341.0,205.0,6.0,0.0,50.0,0.0,15.0,5.0,8.0,73.0,2020,5608.0,8073.0,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.0730769230769,33.3403846153846,48.7365384615385,52.3044871794872,4.59410256410256,22.9089743589744,281.045512820513,16.8474358974359,6.93589743589744
219,Lincoln,1533.5,898.5,346.5,218.0,3.0,0.0,50.0,0.0,10.0,7.5,,,2021,,,,,,,,,,,,,,,,,,,,,
220,Routt,9478.0,4110.0,1548.0,2858.0,0.0,68.0,726.0,27.0,141.0,0.0,8.0,107.0,2017,24359.0,8107.0,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.0891025641026,29.4358974358974,42.4865384615385,59.0621794871795,5.60891025641026,32.1294871794872,281.31217948718,18.373717948718,7.15384615384615
221,Routt,9552.0,4280.0,1543.0,2776.0,0.0,34.0,760.0,26.0,133.0,0.0,8.0,107.0,2018,24874.0,8107.0,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.0891025641026,29.4358974358974,42.4865384615385,59.0621794871795,5.60891025641026,32.1294871794872,281.31217948718,18.373717948718,7.15384615384615
222,Routt,9603.0,4355.0,1425.0,2841.0,0.0,23.0,851.0,0.0,108.0,0.0,8.0,107.0,2019,25072.0,8107.0,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.0891025641026,29.4358974358974,42.4865384615385,59.0621794871795,5.60891025641026,32.1294871794872,281.31217948718,18.373717948718,7.15384615384615
223,Routt,10100.0,4707.0,1506.0,2815.0,0.0,18.0,981.0,0.0,73.0,0.0,8.0,107.0,2020,25317.0,8107.0,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.0891025641026,29.4358974358974,42.4865384615385,59.0621794871795,5.60891025641026,32.1294871794872,281.31217948718,18.373717948718,7.15384615384615
224,Routt,10162.5,4829.5,1444.5,2806.5,0.0,0.0,1043.5,0.0,56.5,0.0,,,2021,,,,,,,,,,,,,,,,,,,,,
225,Summit,9455.0,4999.0,224.0,3834.0,0.0,0.0,301.0,3.0,50.0,44.0,8.0,117.0,2017,29722.0,8117.0,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.7884615384615,29.1403846153846,35.5730769230769,50.0224358974359,9.74897435897436,42.2064102564103,220.18141025641,17.4544871794872,7.39102564102564
226,Summit,9707.0,4864.0,187.0,4155.0,33.0,0.0,338.0,26.0,47.0,57.0,8.0,117.0,2018,30429.0,8117.0,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.7884615384615,29.1403846153846,35.5730769230769,50.0224358974359,9.74897435897436,42.2064102564103,220.18141025641,17.4544871794872,7.39102564102564
227,Summit,10641.0,5120.0,198.0,4830.0,34.0,0.0,333.0,22.0,51.0,53.0,8.0,117.0,2019,30649.0,8117.0,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.7884615384615,29.1403846153846,35.5730769230769,50.0224358974359,9.74897435897436,42.2064102564103,220.18141025641,17.4544871794872,7.39102564102564
228,Summit,11609.0,6016.0,290.0,4883.0,41.0,0.0,318.0,44.0,16.0,1.0,8.0,117.0,2020,30735.0,8117.0,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.7884615384615,29.1403846153846,35.5730769230769,50.0224358974359,9.74897435897436,42.2064102564103,220.18141025641,17.4544871794872,7.39102564102564
229,Summit,12202.0,6076.5,277.0,5381.0,58.0,0.0,334.0,53.5,16.5,5.5,,,2021,,,,,,,,,,,,,,,,,,,,,
230,Alamosa,6049.0,3074.0,614.0,1502.0,87.0,0.0,541.0,62.0,127.0,42.0,8.0,3.0,2017,16345.0,8003.0,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.4833333333333,27.6532051282051,44.25705128205129,51.4961538461538,4.16653846153846,19.875,306.921794871795,18.8474358974359,7.46153846153846
231,Alamosa,6153.0,3097.0,670.0,1589.0,52.0,2.0,532.0,31.0,137.0,43.0,8.0,3.0,2018,16444.0,8003.0,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.4833333333333,27.6532051282051,44.25705128205129,51.4961538461538,4.16653846153846,19.875,306.921794871795,18.8474358974359,7.46153846153846
232,Alamosa,6162.0,3086.0,767.0,1628.0,34.0,2.0,458.0,28.0,113.0,46.0,8.0,3.0,2019,16107.0,8003.0,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.4833333333333,27.6532051282051,44.25705128205129,51.4961538461538,4.16653846153846,19.875,306.921794871795,18.8474358974359,7.46153846153846
233,Alamosa,6240.0,2826.0,908.0,1736.0,26.0,3.0,521.0,15.0,126.0,79.0,8.0,3.0,2020,16153.0,8003.0,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.4833333333333,27.6532051282051,44.25705128205129,51.4961538461538,4.16653846153846,19.875,306.921794871795,18.8474358974359,7.46153846153846
234,Alamosa,6296.5,2832.0,984.5,1799.0,0.0,4.0,479.5,0.0,119.0,81.0,,,2021,,,,,,,,,,,,,,,,,,,,,
