datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2021-10-11,67.3,36.8,51.9,43.7,0.0,,11.9,338.6,15.9,7.0,07:09:07,18:27:22,Larimer
2021-10-11,71.1,37.0,54.1,46.0,0.0,,0.0,410.8,19.2,8.0,07:00:44,18:24:18,Las Animas
2021-10-11,67.7,30.7,51.0,42.6,0.0,,0.0,361.8,17.0,7.0,06:59:53,18:20:51,Lincoln
2021-10-11,69.0,34.7,52.8,47.7,0.0,,6.8,347.8,16.3,7.0,06:59:36,18:17:45,Logan
2021-10-11,66.9,39.7,52.4,49.1,0.0,,2.9,163.2,7.6,5.0,07:19:44,18:40:37,Mesa
2021-10-11,47.4,26.1,36.6,60.8,0.0,,14.5,226.1,19.4,8.0,07:12:33,18:35:35,Mineral
2021-10-11,56.4,33.0,44.1,61.0,0.0,,21.1,286.8,13.3,5.0,07:19:56,18:38:19,Moffat
2021-10-11,66.1,29.7,49.1,51.1,0.0,,2.1,238.3,17.2,8.0,07:18:58,18:42:29,Montezuma
2021-10-11,64.0,35.6,49.8,47.4,0.0,,2.9,211.7,16.9,8.0,07:18:28,18:40:18,Montrose
2021-10-11,69.9,35.9,53.6,36.8,0.0,,4.2,286.5,17.5,7.0,07:02:05,18:21:00,Morgan
2021-10-11,75.8,33.6,55.8,52.9,0.0,,0.0,203.6,17.5,7.0,06:59:53,18:22:34,Otero
2021-10-11,56.0,33.9,44.6,44.0,0.0,,18.2,296.1,13.8,7.0,07:16:16,18:38:32,Ouray
2021-10-11,47.8,27.9,36.0,48.2,4.17,['rain'],5.4,206.3,17.1,7.0,07:08:49,18:29:34,Park
2021-10-11,73.4,45.3,57.2,42.8,0.0,,6.6,315.1,14.8,6.0,06:56:30,18:14:53,Phillips
2021-10-11,60.1,28.1,42.3,55.3,0.0,,10.4,259.8,16.0,7.0,07:13:42,18:34:17,Pitkin
2021-10-11,76.4,34.5,55.8,48.2,0.0,,0.0,346.7,16.1,7.0,06:54:37,18:17:12,Prowers
2021-10-11,74.4,36.2,55.1,38.3,0.0,,0.0,312.5,17.0,7.0,07:03:10,18:25:25,Pueblo
2021-10-11,59.2,30.2,42.5,61.4,0.0,,12.8,239.9,12.0,6.0,07:19:26,18:38:48,Rio Blanco
2021-10-11,52.8,25.4,38.0,54.0,0.0,,4.1,427.3,20.1,8.0,07:10:31,18:33:48,Rio Grande
2021-10-11,55.4,30.9,43.6,67.6,0.0,,38.5,228.1,10.6,5.0,07:14:59,18:33:31,Routt
2021-10-11,60.8,28.3,42.8,49.9,0.0,,2.0,396.9,20.1,8.0,07:10:06,18:32:33,Saguache
2021-10-11,53.1,32.2,43.0,43.0,0.0,,24.5,320.7,13.8,7.0,07:15:36,18:38:26,San Juan
2021-10-11,57.2,33.6,45.1,44.3,0.0,,16.7,346.6,17.5,7.0,07:18:48,18:41:17,San Miguel
2021-10-11,71.2,42.9,55.6,46.0,0.0,,7.7,361.0,16.9,7.0,06:56:46,18:14:42,Sedgwick
2021-10-11,44.6,26.7,35.7,49.0,4.17,['rain'],15.0,209.0,17.3,7.0,07:10:54,18:30:51,Summit
2021-10-11,62.1,37.7,50.5,40.6,0.0,,4.0,374.8,17.5,7.0,07:06:29,18:27:38,Teller
2021-10-11,68.3,38.3,53.5,39.8,0.0,,0.6,381.1,17.8,7.0,06:59:27,18:18:52,Washington
2021-10-11,69.2,36.9,53.2,41.4,0.0,,7.4,243.5,17.5,7.0,07:04:38,18:23:04,Weld
2021-10-11,72.2,38.3,54.6,45.3,0.0,,2.2,215.5,16.4,7.0,06:56:20,18:15:41,Yuma
2021-10-18,75.3,47.6,60.0,24.7,0.0,,59.4,308.0,14.3,7.0,07:11:10,18:13:01,Adams
2021-10-18,65.0,26.0,45.9,43.6,0.0,,3.5,365.8,15.8,7.0,07:14:30,18:21:23,Alamosa
2021-10-18,75.0,48.8,59.8,24.9,0.0,,58.5,232.7,10.3,5.0,07:10:55,18:13:17,Arapahoe
2021-10-18,61.4,36.1,48.2,46.8,0.0,,52.8,173.1,14.9,7.0,07:19:10,18:26:49,Archuleta
2021-10-18,83.0,47.0,63.5,33.3,0.0,,0.0,329.1,15.4,7.0,07:01:12,18:08:40,Baca
2021-10-18,82.8,38.4,60.8,34.6,0.0,,0.0,323.8,14.9,7.0,07:04:02,18:10:10,Bent
2021-10-18,67.8,41.5,52.7,42.5,0.0,,4.0,303.1,13.1,6.0,07:15:41,18:17:02,Boulder
2021-10-18,76.2,44.3,57.3,36.8,0.0,,6.0,117.8,9.9,6.0,07:14:09,18:15:48,Broomfield
2021-10-18,56.3,40.2,47.3,35.1,0.0,,18.4,203.0,17.6,8.0,07:17:52,18:22:13,Chaffee
2021-10-18,83.0,33.2,57.1,38.7,0.0,,0.0,183.2,15.9,7.0,07:03:07,18:07:17,Cheyenne
2021-10-18,38.0,29.7,33.6,47.7,0.0,,18.9,207.7,18.0,6.0,07:16:20,18:18:35,Clear Creek
2021-10-18,61.5,26.9,44.4,45.7,0.0,,13.6,394.5,17.0,8.0,07:15:41,18:23:19,Conejos
2021-10-18,58.4,29.0,44.1,46.6,0.0,,6.2,313.9,13.6,7.0,07:12:45,18:20:15,Costilla
2021-10-18,81.5,42.9,61.3,33.3,0.0,,0.8,217.8,13.4,7.0,07:07:18,18:12:34,Crowley
2021-10-18,66.2,36.3,49.8,38.7,0.0,,11.0,261.4,13.2,8.0,07:13:24,18:19:09,Custer
2021-10-18,74.6,43.7,58.0,37.0,0.0,,40.1,391.6,16.9,7.0,07:24:12,18:28:16,Delta
2021-10-18,75.2,48.8,59.7,25.0,0.0,,59.0,266.8,12.4,6.0,07:13:15,18:15:20,Denver
2021-10-18,61.2,38.7,50.5,43.5,0.0,,36.5,225.5,17.8,8.0,07:25:40,18:32:09,Dolores
2021-10-18,69.6,47.0,56.6,27.3,0.0,,33.0,260.9,12.2,7.0,07:12:57,18:16:01,Douglas
2021-10-18,64.8,30.4,47.5,44.7,0.0,,21.7,342.2,16.0,7.0,07:20:21,18:22:44,Eagle
2021-10-18,72.4,36.7,53.5,30.4,0.0,,12.3,294.9,13.7,7.0,07:09:41,18:12:48,Elbert
2021-10-18,73.0,45.4,58.9,24.4,0.0,,48.8,245.4,11.4,6.0,07:10:48,18:14:59,El Paso
2021-10-18,71.0,46.9,58.2,24.8,0.0,,33.2,314.3,14.7,7.0,07:13:59,18:18:57,Fremont
2021-10-18,71.2,36.4,54.2,42.7,0.0,,23.1,306.4,15.4,7.0,07:25:11,18:27:38,Garfield
2021-10-18,48.5,34.2,40.6,42.6,0.0,,9.8,265.9,23.0,7.0,07:15:57,18:17:49,Gilpin
2021-10-18,57.7,26.2,41.6,54.9,0.0,,19.9,209.3,13.6,6.0,07:18:31,18:19:47,Grand
2021-10-18,63.0,26.9,45.3,44.7,0.0,,11.9,93.7,5.8,2.0,07:20:50,18:25:21,Gunnison
2021-10-18,53.5,40.8,46.7,42.0,0.0,,62.9,273.8,11.7,7.0,07:21:09,18:27:30,Hinsdale
2021-10-18,70.6,50.7,59.0,28.8,0.0,,4.3,344.3,16.1,7.0,07:11:19,18:17:57,Huerfano
2021-10-18,59.1,28.5,43.1,50.5,0.0,,24.4,309.5,14.6,7.0,07:20:04,18:20:05,Jackson
2021-10-18,73.9,48.0,58.8,27.6,0.0,,44.3,263.0,11.4,6.0,07:14:31,18:17:00,Jefferson
2021-10-18,83.6,34.3,60.4,35.6,0.0,,0.0,191.2,15.9,7.0,07:03:14,18:08:23,Kiowa
2021-10-18,82.7,33.4,56.9,39.7,0.0,,0.0,205.9,15.5,7.0,07:03:37,18:06:45,Kit Carson
2021-10-18,52.1,24.4,39.6,43.2,0.0,,14.0,154.6,13.5,6.0,07:18:30,18:21:50,Lake
2021-10-18,64.8,38.9,52.4,44.5,0.0,,26.6,287.7,16.5,8.0,07:22:25,18:29:53,La Plata
2021-10-18,73.4,40.8,55.4,40.1,0.0,,3.4,262.0,12.2,7.0,07:16:40,18:16:42,Larimer
2021-10-18,78.0,50.4,61.2,27.2,0.0,,2.0,389.6,16.8,7.0,07:07:15,18:14:41,Las Animas
2021-10-18,76.2,32.1,53.2,31.1,0.0,,8.6,323.5,15.1,7.0,07:06:54,18:10:43,Lincoln
2021-10-18,73.7,30.9,50.2,53.1,0.0,,1.5,290.9,13.6,6.0,07:07:10,18:07:04,Logan
2021-10-18,71.6,47.9,58.9,38.4,0.0,,24.9,373.3,16.2,7.0,07:26:46,18:30:29,Mesa
