period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,generation-units
2019,57554,AFA Solar Farm,SUN,Solar,CO,Colorado,ALL,11093.0,megawatthours
2019,57509,Carson Solar I,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2019,57509,Carson Solar I,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2019,57507,RV CSU Power II LLC,SUN,Solar,CO,Colorado,PV,4579.0,megawatthours
2019,57507,RV CSU Power II LLC,SUN,Solar,CO,Colorado,ALL,4579.0,megawatthours
2019,56481,SunE Alamosa,SUN,Solar,CO,Colorado,PV,15517.0,megawatthours
2019,56481,SunE Alamosa,SUN,Solar,CO,Colorado,ALL,15517.0,megawatthours
2019,57317,San Luis Valley Solar Ranch,SUN,Solar,CO,Colorado,PV,72817.0,megawatthours
2019,57317,San Luis Valley Solar Ranch,SUN,Solar,CO,Colorado,ALL,72817.0,megawatthours
2019,57681,City of Boulder WWTP,SUN,Solar,CO,Colorado,PV,1380.0,megawatthours
2019,57681,City of Boulder WWTP,SUN,Solar,CO,Colorado,ALL,1380.0,megawatthours
2019,56815,Denver Int Airport,SUN,Solar,CO,Colorado,PV,2092.0,megawatthours
2019,56815,Denver Int Airport,SUN,Solar,CO,Colorado,ALL,2092.0,megawatthours
2019,57377,Greater Sandhill I,SUN,Solar,CO,Colorado,PV,46834.0,megawatthours
2019,57377,Greater Sandhill I,SUN,Solar,CO,Colorado,ALL,46834.0,megawatthours
2019,57368,Cogentrix of Alamosa,SUN,Solar,CO,Colorado,PV,54831.0,megawatthours
2019,57368,Cogentrix of Alamosa,SUN,Solar,CO,Colorado,ALL,54831.0,megawatthours
2019,57645,City & County of Denver at Denver Int'l,SUN,Solar,CO,Colorado,PV,6740.0,megawatthours
2018,59462,Denver Intl Airport IV Solar,SUN,Solar,CO,Colorado,ALL,3000.0,megawatthours
2018,61753,Imboden Solar Garden,SUN,Solar,CO,Colorado,PV,1683.0,megawatthours
2018,61753,Imboden Solar Garden,SUN,Solar,CO,Colorado,ALL,1683.0,megawatthours
2018,61752,Quincy II Solar Garden,SUN,Solar,CO,Colorado,PV,2335.0,megawatthours
2018,61752,Quincy II Solar Garden,SUN,Solar,CO,Colorado,ALL,2335.0,megawatthours
2018,57681,City of Boulder WWTP,SUN,Solar,CO,Colorado,PV,1279.0,megawatthours
2018,57681,City of Boulder WWTP,SUN,Solar,CO,Colorado,ALL,1279.0,megawatthours
2018,61811,Titan Solar,SUN,Solar,CO,Colorado,PV,2399.0,megawatthours
2018,61811,Titan Solar,SUN,Solar,CO,Colorado,ALL,2399.0,megawatthours
2018,59239,Eagle Springs Solar LLC,SUN,Solar,CO,Colorado,PV,1545.0,megawatthours
2018,59239,Eagle Springs Solar LLC,SUN,Solar,CO,Colorado,ALL,1545.0,megawatthours
2018,59199,Mesa PV1,SUN,Solar,CO,Colorado,PV,3303.0,megawatthours
2018,59199,Mesa PV1,SUN,Solar,CO,Colorado,ALL,3303.0,megawatthours
2018,59198,Sterling PV 3,SUN,Solar,CO,Colorado,PV,4445.0,megawatthours
2018,59198,Sterling PV 3,SUN,Solar,CO,Colorado,ALL,4445.0,megawatthours
2018,59144,Brighton PV Solar Plant,SUN,Solar,CO,Colorado,PV,3442.0,megawatthours
2018,59144,Brighton PV Solar Plant,SUN,Solar,CO,Colorado,ALL,3442.0,megawatthours
2018,57645,City & County of Denver at Denver Int'l,SUN,Solar,CO,Colorado,PV,7034.0,megawatthours
2018,57645,City & County of Denver at Denver Int'l,SUN,Solar,CO,Colorado,ALL,7034.0,megawatthours
2018,57141,RV CSU Power LLC,SUN,Solar,CO,Colorado,PV,3391.0,megawatthours
2018,57141,RV CSU Power LLC,SUN,Solar,CO,Colorado,ALL,3391.0,megawatthours
2018,61563,Denver Metro Solar,SUN,Solar,CO,Colorado,PV,3707.0,megawatthours
2018,61563,Denver Metro Solar,SUN,Solar,CO,Colorado,ALL,3707.0,megawatthours
2018,61606,Vilas Solar Array,SUN,Solar,CO,Colorado,PV,7326.0,megawatthours
2018,61606,Vilas Solar Array,SUN,Solar,CO,Colorado,ALL,7326.0,megawatthours
2018,61605,San Luis Valley Solar Array,SUN,Solar,CO,Colorado,PV,6473.0,megawatthours
2018,61605,San Luis Valley Solar Array,SUN,Solar,CO,Colorado,ALL,6473.0,megawatthours
2018,57554,AFA Solar Farm,SUN,Solar,CO,Colorado,PV,11799.0,megawatthours
2018,57554,AFA Solar Farm,SUN,Solar,CO,Colorado,ALL,11799.0,megawatthours
2018,57509,Carson Solar I,SUN,Solar,CO,Colorado,PV,1645.0,megawatthours
2018,57509,Carson Solar I,SUN,Solar,CO,Colorado,ALL,1645.0,megawatthours
2018,57507,RV CSU Power II LLC,SUN,Solar,CO,Colorado,PV,4419.0,megawatthours
2018,57507,RV CSU Power II LLC,SUN,Solar,CO,Colorado,ALL,4419.0,megawatthours
2018,61886,Bar D,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,61886,Bar D,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,57377,Greater Sandhill I,SUN,Solar,CO,Colorado,ALL,47439.0,megawatthours
2018,57368,Cogentrix of Alamosa,SUN,Solar,CO,Colorado,PV,59148.0,megawatthours
2018,57368,Cogentrix of Alamosa,SUN,Solar,CO,Colorado,ALL,59148.0,megawatthours
2018,60511,Clear Spring Ranch PV Project,SUN,Solar,CO,Colorado,PV,27238.0,megawatthours
2018,60511,Clear Spring Ranch PV Project,SUN,Solar,CO,Colorado,ALL,27238.0,megawatthours
2018,60497,SR Skylark B,SUN,Solar,CO,Colorado,PV,4548.0,megawatthours
2018,60497,SR Skylark B,SUN,Solar,CO,Colorado,ALL,4548.0,megawatthours
2018,57317,San Luis Valley Solar Ranch,SUN,Solar,CO,Colorado,PV,77687.0,megawatthours
2018,57317,San Luis Valley Solar Ranch,SUN,Solar,CO,Colorado,ALL,77687.0,megawatthours
2018,57377,Greater Sandhill I,SUN,Solar,CO,Colorado,PV,47439.0,megawatthours
2018,60320,Jeffco Community Solar Gardens LLC,SUN,Solar,CO,Colorado,PV,2576.0,megawatthours
2018,60320,Jeffco Community Solar Gardens LLC,SUN,Solar,CO,Colorado,ALL,2576.0,megawatthours
2018,60304,"San Isabel Solar, LLC",SUN,Solar,CO,Colorado,PV,75417.0,megawatthours
2018,60304,"San Isabel Solar, LLC",SUN,Solar,CO,Colorado,ALL,75417.0,megawatthours
2018,60351,Bison Solar LLC,SUN,Solar,CO,Colorado,PV,64356.0,megawatthours
2018,60351,Bison Solar LLC,SUN,Solar,CO,Colorado,ALL,64356.0,megawatthours
2018,60283,SR Mavericks,SUN,Solar,CO,Colorado,PV,14696.0,megawatthours
2018,60283,SR Mavericks,SUN,Solar,CO,Colorado,ALL,14696.0,megawatthours
2018,60248,Skylark,SUN,Solar,CO,Colorado,PV,9195.0,megawatthours
2018,60248,Skylark,SUN,Solar,CO,Colorado,ALL,9195.0,megawatthours
2018,60247,Valley View Solar,SUN,Solar,CO,Colorado,PV,7881.0,megawatthours
2018,60247,Valley View Solar,SUN,Solar,CO,Colorado,ALL,7881.0,megawatthours
2018,58481,CSU Pueblo,SUN,Solar,CO,Colorado,PV,1849.0,megawatthours
2018,58481,CSU Pueblo,SUN,Solar,CO,Colorado,ALL,1849.0,megawatthours
2018,60008,Hooper Solar,SUN,Solar,CO,Colorado,PV,127547.0,megawatthours
2018,60008,Hooper Solar,SUN,Solar,CO,Colorado,ALL,127547.0,megawatthours
2018,60023,SR Jenkins Ft Lupton,SUN,Solar,CO,Colorado,PV,31290.0,megawatthours
2018,60023,SR Jenkins Ft Lupton,SUN,Solar,CO,Colorado,ALL,31290.0,megawatthours
2018,61439,Panasonic Carport Solar,SUN,Solar,CO,Colorado,PV,2230.0,megawatthours
2018,61439,Panasonic Carport Solar,SUN,Solar,CO,Colorado,ALL,2230.0,megawatthours
2018,61425,Coyote Ridge Community Solar,SUN,Solar,CO,Colorado,PV,3046.23,megawatthours
2018,61425,Coyote Ridge Community Solar,SUN,Solar,CO,Colorado,ALL,3046.23,megawatthours
2018,61472,San Luis Solar Garden,SUN,Solar,CO,Colorado,PV,3348.0,megawatthours
2018,61472,San Luis Solar Garden,SUN,Solar,CO,Colorado,ALL,3348.0,megawatthours
2018,61462,SR Platte Solar Farm,SUN,Solar,CO,Colorado,PV,38754.0,megawatthours
2018,61462,SR Platte Solar Farm,SUN,Solar,CO,Colorado,ALL,38754.0,megawatthours
2018,59850,Adams Community Solar Garden III LLC,SUN,Solar,CO,Colorado,PV,874.0,megawatthours
2018,59850,Adams Community Solar Garden III LLC,SUN,Solar,CO,Colorado,ALL,874.0,megawatthours
2018,59849,Adams Community Solar Garden LLC,SUN,Solar,CO,Colorado,PV,2530.0,megawatthours
2018,59849,Adams Community Solar Garden LLC,SUN,Solar,CO,Colorado,ALL,2530.0,megawatthours
2018,59848,Pikes Peak Solar Garden 1 LLC,SUN,Solar,CO,Colorado,PV,3960.0,megawatthours
2018,59848,Pikes Peak Solar Garden 1 LLC,SUN,Solar,CO,Colorado,ALL,3960.0,megawatthours
2018,59807,Airport 1 Solar (DIA),SUN,Solar,CO,Colorado,PV,2507.0,megawatthours
2018,59807,Airport 1 Solar (DIA),SUN,Solar,CO,Colorado,ALL,2507.0,megawatthours
2018,60801,BHE Pueblo 2 Community Solar Array,SUN,Solar,CO,Colorado,PV,1729.0,megawatthours
2018,60801,BHE Pueblo 2 Community Solar Array,SUN,Solar,CO,Colorado,ALL,1729.0,megawatthours
2018,60764,Victory Solar LLC,SUN,Solar,CO,Colorado,PV,29678.0,megawatthours
2018,60764,Victory Solar LLC,SUN,Solar,CO,Colorado,ALL,29678.0,megawatthours
2018,60726,Xcel Adams 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,3604.0,megawatthours
2018,60726,Xcel Adams 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,3604.0,megawatthours
2018,60725,Xcel Adams 2 Community Solar Array,SUN,Solar,CO,Colorado,PV,2756.0,megawatthours
2018,60725,Xcel Adams 2 Community Solar Array,SUN,Solar,CO,Colorado,ALL,2756.0,megawatthours
2018,60724,Arapahoe 3 Community Solar Array,SUN,Solar,CO,Colorado,PV,2767.0,megawatthours
2018,60724,Arapahoe 3 Community Solar Array,SUN,Solar,CO,Colorado,ALL,2767.0,megawatthours
2018,60723,Conejos 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,3620.0,megawatthours
2018,60723,Conejos 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,3620.0,megawatthours
2018,60722,Logan 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,2777.0,megawatthours
2018,60722,Logan 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,2777.0,megawatthours
2018,60720,Weld 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,2192.0,megawatthours
2018,60720,Weld 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,2192.0,megawatthours
2018,62260,Trout Creek Solar,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62260,Trout Creek Solar,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62245,Oak Leaf Solar XXV LLC (CSG),SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62245,Oak Leaf Solar XXV LLC (CSG),SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62244,Oak Leaf Solar XXXI LLC (CSG),SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62244,Oak Leaf Solar XXXI LLC (CSG),SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62243,Oak Leaf Solar XXI (CSG),SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62243,Oak Leaf Solar XXI (CSG),SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62239,Oak Leaf Solar XXX LLC (CSG),SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62239,Oak Leaf Solar XXX LLC (CSG),SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62224,Oak Leaf Solar XXVII LLC,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62224,Oak Leaf Solar XXVII LLC,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62664,Quincy Solar,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2018,62664,Quincy Solar,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2018,62663,Gilcrest Solar,SUN,Solar,CO,Colorado,PV,231.0,megawatthours
2018,62663,Gilcrest Solar,SUN,Solar,CO,Colorado,ALL,231.0,megawatthours
2018,56481,SunE Alamosa,SUN,Solar,CO,Colorado,PV,15939.0,megawatthours
2018,56481,SunE Alamosa,SUN,Solar,CO,Colorado,ALL,15939.0,megawatthours
2018,61314,SR Kersey,SUN,Solar,CO,Colorado,PV,8423.0,megawatthours
2018,61314,SR Kersey,SUN,Solar,CO,Colorado,ALL,8423.0,megawatthours
2018,59656,Comanche Solar,SUN,Solar,CO,Colorado,PV,297860.0,megawatthours
2018,59656,Comanche Solar,SUN,Solar,CO,Colorado,ALL,297860.0,megawatthours
2018,59742,Sunnyside Ranch Community Solar Array,SUN,Solar,CO,Colorado,PV,3205.0,megawatthours
2018,59742,Sunnyside Ranch Community Solar Array,SUN,Solar,CO,Colorado,ALL,3205.0,megawatthours
2018,56815,Denver Int Airport,SUN,Solar,CO,Colorado,PV,2539.0,megawatthours
2018,56815,Denver Int Airport,SUN,Solar,CO,Colorado,ALL,2539.0,megawatthours
2018,56922,WWRF Solar Plant,SUN,Solar,CO,Colorado,PV,2960.0,megawatthours
2018,56922,WWRF Solar Plant,SUN,Solar,CO,Colorado,ALL,2960.0,megawatthours
2018,59462,Denver Intl Airport IV Solar,SUN,Solar,CO,Colorado,PV,3000.0,megawatthours
2017,59462,Denver Intl Airport IV Solar,SUN,Solar,CO,Colorado,ALL,2967.0,megawatthours
2017,59462,Denver Intl Airport IV Solar,SUN,Solar,CO,Colorado,PV,2967.0,megawatthours
2017,56815,Denver Int Airport,SUN,Solar,CO,Colorado,ALL,2812.0,megawatthours
2017,56815,Denver Int Airport,SUN,Solar,CO,Colorado,PV,2812.0,megawatthours
2017,58481,CSU Pueblo,SUN,Solar,CO,Colorado,ALL,1583.0,megawatthours
2017,58481,CSU Pueblo,SUN,Solar,CO,Colorado,PV,1583.0,megawatthours
2017,60008,Hooper Solar,SUN,Solar,CO,Colorado,ALL,125358.0,megawatthours
2017,60008,Hooper Solar,SUN,Solar,CO,Colorado,PV,125358.0,megawatthours
2017,59807,Airport 1 Solar (DIA),SUN,Solar,CO,Colorado,ALL,2590.0,megawatthours
2017,59807,Airport 1 Solar (DIA),SUN,Solar,CO,Colorado,PV,2590.0,megawatthours
2017,60023,SR Jenkins Ft Lupton,SUN,Solar,CO,Colorado,ALL,30512.0,megawatthours
2017,60023,SR Jenkins Ft Lupton,SUN,Solar,CO,Colorado,PV,30512.0,megawatthours
2017,59848,Pikes Peak Solar Garden 1 LLC,SUN,Solar,CO,Colorado,ALL,3524.0,megawatthours
2017,59848,Pikes Peak Solar Garden 1 LLC,SUN,Solar,CO,Colorado,PV,3524.0,megawatthours
2017,59849,Adams Community Solar Garden LLC,SUN,Solar,CO,Colorado,ALL,781.0,megawatthours
2017,59849,Adams Community Solar Garden LLC,SUN,Solar,CO,Colorado,PV,781.0,megawatthours
2017,59850,Adams Community Solar Garden III LLC,SUN,Solar,CO,Colorado,ALL,2447.0,megawatthours
2017,59850,Adams Community Solar Garden III LLC,SUN,Solar,CO,Colorado,PV,2447.0,megawatthours
2017,61425,Coyote Ridge Community Solar,SUN,Solar,CO,Colorado,ALL,475.0,megawatthours
2017,61425,Coyote Ridge Community Solar,SUN,Solar,CO,Colorado,PV,475.0,megawatthours
2017,61314,SR Kersey,SUN,Solar,CO,Colorado,ALL,1773.0,megawatthours
2017,61314,SR Kersey,SUN,Solar,CO,Colorado,PV,1773.0,megawatthours
2017,57141,RV CSU Power LLC,SUN,Solar,CO,Colorado,ALL,3350.0,megawatthours
2017,57141,RV CSU Power LLC,SUN,Solar,CO,Colorado,PV,3350.0,megawatthours
2017,59742,Sunnyside Ranch Community Solar Array,SUN,Solar,CO,Colorado,ALL,3278.0,megawatthours
2017,59742,Sunnyside Ranch Community Solar Array,SUN,Solar,CO,Colorado,PV,3278.0,megawatthours
2017,59656,Comanche Solar,SUN,Solar,CO,Colorado,ALL,285438.0,megawatthours
2017,59656,Comanche Solar,SUN,Solar,CO,Colorado,PV,285438.0,megawatthours
2017,61563,Denver Metro Solar,SUN,Solar,CO,Colorado,ALL,44.0,megawatthours
2017,61563,Denver Metro Solar,SUN,Solar,CO,Colorado,PV,44.0,megawatthours
2017,61605,San Luis Valley Solar Array,SUN,Solar,CO,Colorado,ALL,1216.0,megawatthours
2017,61605,San Luis Valley Solar Array,SUN,Solar,CO,Colorado,PV,1216.0,megawatthours
2017,61606,Vilas Solar Array,SUN,Solar,CO,Colorado,ALL,198.0,megawatthours
2017,61606,Vilas Solar Array,SUN,Solar,CO,Colorado,PV,198.0,megawatthours
2017,61439,Panasonic Carport Solar,SUN,Solar,CO,Colorado,ALL,1570.0,megawatthours
2017,61439,Panasonic Carport Solar,SUN,Solar,CO,Colorado,PV,1570.0,megawatthours
2017,61462,SR Platte Solar Farm,SUN,Solar,CO,Colorado,ALL,2578.0,megawatthours
2017,61462,SR Platte Solar Farm,SUN,Solar,CO,Colorado,PV,2578.0,megawatthours
2017,61472,San Luis Solar Garden,SUN,Solar,CO,Colorado,ALL,901.0,megawatthours
2017,61472,San Luis Solar Garden,SUN,Solar,CO,Colorado,PV,901.0,megawatthours
2017,56922,WWRF Solar Plant,SUN,Solar,CO,Colorado,ALL,2809.0,megawatthours
2017,56922,WWRF Solar Plant,SUN,Solar,CO,Colorado,PV,2809.0,megawatthours
2017,60764,Victory Solar LLC,SUN,Solar,CO,Colorado,ALL,29146.0,megawatthours
2017,60764,Victory Solar LLC,SUN,Solar,CO,Colorado,PV,29146.0,megawatthours
2017,57507,RV CSU Power II LLC,SUN,Solar,CO,Colorado,ALL,4734.0,megawatthours
2017,57507,RV CSU Power II LLC,SUN,Solar,CO,Colorado,PV,4734.0,megawatthours
2017,57509,Carson Solar I,SUN,Solar,CO,Colorado,ALL,2189.0,megawatthours
2017,57509,Carson Solar I,SUN,Solar,CO,Colorado,PV,2189.0,megawatthours
2017,60247,Valley View Solar,SUN,Solar,CO,Colorado,ALL,9103.0,megawatthours
2017,60247,Valley View Solar,SUN,Solar,CO,Colorado,PV,9103.0,megawatthours
2017,60248,Skylark,SUN,Solar,CO,Colorado,ALL,9121.0,megawatthours
2017,60248,Skylark,SUN,Solar,CO,Colorado,PV,9121.0,megawatthours
2017,57368,Cogentrix of Alamosa,SUN,Solar,CO,Colorado,ALL,59245.0,megawatthours
2017,57368,Cogentrix of Alamosa,SUN,Solar,CO,Colorado,PV,59245.0,megawatthours
2017,60283,SR Mavericks,SUN,Solar,CO,Colorado,ALL,14450.0,megawatthours
2017,60283,SR Mavericks,SUN,Solar,CO,Colorado,PV,14450.0,megawatthours
2017,60304,"San Isabel Solar, LLC",SUN,Solar,CO,Colorado,ALL,66668.0,megawatthours
2017,60304,"San Isabel Solar, LLC",SUN,Solar,CO,Colorado,PV,66668.0,megawatthours
2017,60320,"Jeffco CSG, LLC",SUN,Solar,CO,Colorado,ALL,2400.0,megawatthours
2017,60320,"Jeffco CSG, LLC",SUN,Solar,CO,Colorado,PV,2400.0,megawatthours
2017,57317,San Luis Valley Solar Ranch,SUN,Solar,CO,Colorado,ALL,76257.0,megawatthours
2017,57317,San Luis Valley Solar Ranch,SUN,Solar,CO,Colorado,PV,76257.0,megawatthours
2017,59198,Sterling PV 3,SUN,Solar,CO,Colorado,ALL,4378.77,megawatthours
2017,59198,Sterling PV 3,SUN,Solar,CO,Colorado,PV,4378.77,megawatthours
2017,59199,Mesa PV1,SUN,Solar,CO,Colorado,ALL,3367.98,megawatthours
2017,59199,Mesa PV1,SUN,Solar,CO,Colorado,PV,3367.98,megawatthours
2017,60723,Conejos 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,132.0,megawatthours
2017,60723,Conejos 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,132.0,megawatthours
2017,60724,Arapahoe 3 Community Solar Array,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2017,60724,Arapahoe 3 Community Solar Array,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2017,60725,Xcel Adams 2 Community Solar Array,SUN,Solar,CO,Colorado,ALL,20.0,megawatthours
2017,60725,Xcel Adams 2 Community Solar Array,SUN,Solar,CO,Colorado,PV,20.0,megawatthours
2017,60726,Xcel Adams 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,241.0,megawatthours
2017,60726,Xcel Adams 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,241.0,megawatthours
2017,57681,City of Boulder WWTP,SUN,Solar,CO,Colorado,ALL,1252.0,megawatthours
2017,57681,City of Boulder WWTP,SUN,Solar,CO,Colorado,PV,1252.0,megawatthours
2017,59239,Eagle Springs Solar LLC,SUN,Solar,CO,Colorado,ALL,1598.0,megawatthours
2017,59239,Eagle Springs Solar LLC,SUN,Solar,CO,Colorado,PV,1598.0,megawatthours
2017,60720,Weld 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,0.0,megawatthours
2017,60720,Weld 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,0.0,megawatthours
2017,60722,Logan 1 Community Solar Array,SUN,Solar,CO,Colorado,ALL,106.0,megawatthours
2017,60722,Logan 1 Community Solar Array,SUN,Solar,CO,Colorado,PV,106.0,megawatthours
2017,56481,SunE Alamosa,SUN,Solar,CO,Colorado,ALL,34876.0,megawatthours
2017,56481,SunE Alamosa,SUN,Solar,CO,Colorado,PV,34876.0,megawatthours
2017,57554,AFA Solar Farm,SUN,Solar,CO,Colorado,ALL,11203.0,megawatthours
2017,57554,AFA Solar Farm,SUN,Solar,CO,Colorado,PV,11203.0,megawatthours
2017,57377,Greater Sandhill I,SUN,Solar,CO,Colorado,ALL,47210.0,megawatthours
2017,57377,Greater Sandhill I,SUN,Solar,CO,Colorado,PV,47210.0,megawatthours
2017,60497,SR Skylark B,SUN,Solar,CO,Colorado,ALL,4424.0,megawatthours
2017,60497,SR Skylark B,SUN,Solar,CO,Colorado,PV,4424.0,megawatthours
2017,60351,Bison Solar LLC,SUN,Solar,CO,Colorado,ALL,59168.0,megawatthours
2017,60351,Bison Solar LLC,SUN,Solar,CO,Colorado,PV,59168.0,megawatthours
2017,60511,Clear Spring Ranch PV Project,SUN,Solar,CO,Colorado,ALL,21989.0,megawatthours
2017,60511,Clear Spring Ranch PV Project,SUN,Solar,CO,Colorado,PV,21989.0,megawatthours
2017,57645,City & County of Denver at Denver Int'l,SUN,Solar,CO,Colorado,ALL,6920.0,megawatthours
2017,57645,City & County of Denver at Denver Int'l,SUN,Solar,CO,Colorado,PV,6920.0,megawatthours
2017,59144,Brighton PV Solar Plant,SUN,Solar,CO,Colorado,ALL,3344.0,megawatthours
2017,59144,Brighton PV Solar Plant,SUN,Solar,CO,Colorado,PV,3344.0,megawatthours
