datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2022-07-11,92.6,65.2,80.8,44.9,0.0,,0.0,317.5,27.6,9.0,05:36:36,20:13:26,Prowers
2022-07-11,88.3,62.9,76.6,46.2,0.0,,5.4,275.0,23.9,9.0,05:44:23,20:22:25,Pueblo
2022-07-11,91.5,52.8,73.2,38.3,0.0,,0.0,346.7,29.9,10.0,05:53:56,20:42:32,Rio Blanco
2022-07-11,83.1,51.1,59.6,54.1,12.5,['rain'],26.7,205.4,17.8,10.0,05:54:11,20:28:21,Rio Grande
2022-07-11,86.0,50.6,69.2,42.7,0.0,,4.6,359.5,31.1,10.0,05:47:30,20:39:14,Routt
2022-07-11,82.4,55.5,66.3,46.6,0.0,,23.5,266.6,22.9,10.0,05:51:49,20:29:03,Saguache
2022-07-11,80.5,53.1,65.9,43.2,0.0,,26.9,206.6,17.8,9.0,05:58:13,20:34:02,San Juan
2022-07-11,83.9,53.6,69.3,41.3,0.0,,18.5,306.8,26.6,10.0,06:00:36,20:37:42,San Miguel
2022-07-11,87.2,62.9,76.3,47.1,0.0,,5.0,314.8,27.0,10.0,05:27:46,20:21:55,Sedgwick
2022-07-11,68.2,52.0,57.8,47.0,0.0,,47.9,319.7,27.7,10.0,05:46:44,20:33:14,Summit
2022-07-11,75.1,62.0,68.5,50.7,4.17,['rain'],59.8,270.3,23.5,10.0,05:45:08,20:27:12,Teller
2022-07-11,83.8,62.9,73.3,48.9,0.0,,20.5,292.3,25.3,9.0,05:33:59,20:22:33,Washington
2022-07-11,83.5,61.6,71.7,53.7,0.0,,27.6,315.5,27.2,10.0,05:36:52,20:29:03,Weld
2022-07-11,87.0,66.7,76.8,44.7,0.0,,10.2,333.9,28.8,9.0,05:30:44,20:19:31,Yuma
2022-07-18,97.3,72.3,84.6,27.6,0.0,,70.1,257.8,22.4,9.0,05:44:00,20:22:50,Adams
2022-07-18,88.7,57.0,71.6,46.3,0.0,,17.0,322.6,28.0,9.0,05:56:08,20:22:24,Alamosa
2022-07-18,96.3,72.4,84.4,27.9,0.0,,69.9,235.5,20.2,10.0,05:44:39,20:22:11,Arapahoe
2022-07-18,87.1,55.0,72.1,44.6,4.17,['rain'],14.0,285.2,24.5,10.0,06:02:09,20:26:29,Archuleta
2022-07-18,101.9,64.2,85.4,34.6,4.17,['rain'],0.0,324.3,27.8,10.0,05:43:49,20:08:42,Baca
