datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
1/10/2022,49.2,19.4,31.8,39,0,,4.8,135.6,11.6,6,7:19:00,16:59:56,Fremont
1/10/2022,31.6,5.6,16.1,69,0,,0,134.8,11.8,6,7:32:04,17:06:47,Garfield
1/10/2022,32.8,11.3,21.8,28.6,0,,0,244.7,21.2,5,7:23:17,16:56:31,Gilpin
1/10/2022,11.3,-13,-0.2,63.4,0,,13.5,115,10,5,7:26:17,16:58:03,Grand
1/10/2022,22.1,-2.8,8.2,71.1,0,,0,119.5,10.4,5,7:26:12,17:05:59,Gunnison
1/10/2022,34.9,19.4,25.9,35,0,,0.7,111,9.6,5,7:25:08,17:09:29,Hinsdale
1/10/2022,37,18.5,26.8,39.9,0,,0,126.8,10.9,6,7:15:07,17:00:07,Huerfano
1/10/2022,8.6,-9.5,-1.2,72.9,0,,0.4,94.2,8,5,7:28:46,16:57:27,Jackson
1/10/2022,52.9,25.5,36.7,37,0,,13,182.3,15.6,4,7:21:23,16:56:09,Jefferson
1/10/2022,52.2,18.7,31.3,66.4,0,,0,136.3,11.8,5,7:08:10,16:49:27,Kiowa
1/10/2022,52.3,16.4,32.9,51.7,0,,0,137.5,11.9,5,7:10:02,16:46:21,Kit Carson
1/10/2022,36,-0.6,15.3,47.7,0,,0,105.3,9.2,4,7:24:45,17:01:37,Lake
1/10/2022,44.2,11.1,25.7,67.4,0,,0,111.3,9.6,6,7:25:36,17:12:41,La Plata
1/10/2022,46.1,14.6,28.1,63.8,0,,0,103.9,8.9,5,7:25:22,16:54:04,Larimer
1/10/2022,52.8,22,34.8,42.7,0,,0,146.1,12.5,6,7:10:30,16:57:24,Las Animas
1/10/2022,54.1,10.1,29.1,49.1,0,,0,122.9,10.8,5,7:12:48,16:50:49,Lincoln
1/10/2022,39.5,12.9,23.3,79.5,0,,0,113.8,9.8,5,7:16:00,16:44:18,Logan
1/10/2022,36.3,19.9,25.7,70.4,0,,0,129.1,11.2,5,7:32:41,17:10:35,Mesa
1/10/2022,33.4,17.9,24.1,33.9,0,,1.9,147.7,12.6,6,7:22:55,17:08:06,Mineral
1/10/2022,24,-3.3,7.9,67.4,0,,0.6,140.1,12.1,6,7:36:00,17:05:13,Moffat
1/10/2022,44.4,16.8,28.3,73.3,0,,0,130.5,11.3,5,7:28:45,17:15:34,Montezuma
1/10/2022,38.5,17.2,26.1,67.5,0,,0,139.9,12.2,6,7:30:15,17:11:25,Montrose
1/10/2022,42.8,9.7,24.2,73.2,0,,9.3,127.6,11.2,5,7:17:32,16:48:30,Morgan
1/10/2022,53,13.7,30.2,71,0,,0,133.3,11.4,5,7:10:41,16:54:38,Otero
1/10/2022,37.6,19,26.8,45.8,0,,0,110.9,9.7,5,7:27:34,17:10:08,Ouray
